,zipcode_98168,zipcode_98055,zipcode_98112,zipcode_98075,zipcode_98022,space_land_15,zipcode_98038,view_qual_3,zipcode_98102,zipcode_98105,zipcode_98042,zipcode_98030,see_sea,zipcode_98119,zipcode_98002,bathrooms,bedrooms,zipcode_98058,zipcode_98006,zipcode_98001,floors,space_above,view_qual_2,zipcode_98198,zipcode_98031,space_int_15,zipcode_98005,view_qual_4,zipcode_98109,lat,yr_renovated,zipcode_98003,zipcode_98004,zipcode_98023,zipcode_98040,zipcode_98092,grade,zipcode_98106,zipcode_98033,house_age,zipcode_98133,view_qual_1,land_space,view_qual_0,zipcode_98178,interior_space,zipcode_98199,zipcode_98039,sqft_basement
1147,0,0,0,0,0,7474,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2430,0,0,0,2260,0,0,0,47.7402,0,0,0,0,0,0,8,0,0,2003,0,0,5203,1,0,2430,0,0,0
11123,0,0,0,0,0,10296,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1780,0,0,0,2340,0,0,0,47.7687,0,0,0,0,0,0,8,0,0,1974,0,0,9747,1,0,2430,0,0,650
1741,0,0,0,0,0,7852,0,0,0,0,1,0,0,0,0,2.75,4,0,0,0,2.0,2610,0,0,0,2390,0,0,0,47.3747,0,0,0,0,0,0,8,0,0,1990,0,0,8967,1,0,2610,0,0,0
4484,0,0,0,0,0,55657,1,0,0,0,0,0,0,0,0,3.5,4,0,0,0,2.0,3490,0,0,0,2400,0,0,0,47.4028,0,0,0,0,0,0,9,0,0,2001,0,0,87497,1,0,3490,0,0,0
4581,0,0,0,0,0,12632,0,0,0,0,0,0,0,0,0,4.0,6,0,0,0,2.0,3600,1,0,0,4190,0,0,0,47.5696,0,0,0,0,1,0,10,0,0,1967,0,0,12741,0,0,5310,0,0,1710
7339,0,0,0,0,0,7790,0,0,0,0,0,0,0,0,0,2.5,3,0,0,1,2.0,1720,0,0,0,1610,0,0,0,47.3266,0,0,0,0,0,0,7,0,0,1987,0,0,6847,1,0,1720,0,0,0
7878,0,1,0,0,0,6631,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.0,1030,0,0,0,1420,0,0,0,47.4857,0,0,0,0,0,0,6,0,0,1955,0,0,6621,1,0,1030,0,0,0
19324,0,0,0,0,0,14050,0,0,0,0,0,0,0,0,0,3.0,3,0,1,0,2.0,3850,0,0,0,2970,0,0,0,47.5535,0,0,0,0,0,0,10,0,0,2000,0,1,38830,0,0,3850,0,0,0
18296,0,0,0,0,0,7575,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1040,0,1,0,1100,0,0,0,47.3756,0,0,0,0,0,0,6,0,0,1973,0,0,13920,1,0,1040,0,0,0
21002,0,0,0,0,0,8179,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,2.0,1540,0,0,0,1840,0,0,0,47.7628,0,0,0,0,0,0,8,0,0,2008,0,0,9714,1,0,1540,0,0,0
559,0,0,0,0,0,8103,0,0,0,0,1,0,0,0,0,2.5,4,0,0,0,2.0,2050,0,0,0,2050,0,0,0,47.3628,0,0,0,0,0,0,7,0,0,1998,0,0,10271,1,0,2050,0,0,0
2433,0,0,0,0,0,7488,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1540,0,0,0,1710,0,0,0,47.7152,0,0,0,0,0,0,8,0,0,1971,0,0,9000,1,0,1540,0,0,0
8141,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,2.0,1230,0,0,0,1380,0,0,0,47.5475,0,0,0,0,0,0,8,0,0,2006,0,0,1107,1,0,1230,0,0,0
11041,0,1,0,0,0,8580,0,0,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,1870,0,0,0,2270,0,0,0,47.4619,0,0,0,0,0,0,8,0,0,1966,0,0,7700,1,0,1870,0,0,0
13039,0,0,0,0,0,5508,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1430,0,0,0,2050,0,0,0,47.5569,0,0,0,0,0,0,8,0,0,1953,0,0,5481,1,0,2430,0,0,1000
8506,0,0,0,0,0,14250,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1370,0,0,0,1580,0,0,0,47.6774,0,0,0,0,0,0,6,0,0,1945,0,0,10866,1,0,1370,0,0,0
20382,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,3.0,3,0,0,0,3.0,1460,0,0,0,1460,0,0,0,47.6998,0,0,0,0,0,0,8,0,0,2006,0,0,1180,1,0,1460,0,0,0
6322,0,0,0,0,0,20160,0,0,0,0,0,0,0,0,0,1.5,3,1,0,0,1.0,1970,0,0,0,1850,0,0,0,47.4511,0,0,0,0,0,0,6,0,0,1968,0,0,22486,1,0,1970,0,0,0
5156,0,0,0,0,0,5893,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.0,1440,0,0,0,1900,0,0,0,47.5688,0,0,0,0,0,0,8,0,0,1987,0,0,4394,1,0,1440,0,0,0
12509,0,0,0,0,0,8994,0,0,0,0,0,0,0,0,0,4.25,4,0,0,0,2.0,4285,0,0,0,1570,0,0,0,47.6332,0,0,1,0,0,0,10,0,0,2013,0,0,9345,1,0,4285,0,0,0
19136,0,0,0,0,0,8636,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.0,1120,0,0,0,1120,0,0,0,47.508,0,0,0,0,0,0,6,0,0,1971,0,0,8763,1,0,1120,0,0,0
10731,0,0,0,0,0,8519,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1760,0,0,0,1400,0,0,0,47.7708,0,0,0,0,0,0,7,0,0,1954,1,0,8266,1,0,1760,0,0,0
991,0,0,0,0,0,7208,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1660,0,0,0,1520,0,0,0,47.6948,0,0,0,0,0,0,8,0,0,1952,0,0,8158,1,0,2160,0,0,500
5935,0,0,0,0,0,42122,0,1,0,0,0,0,1,0,0,2.5,3,0,0,0,1.5,2480,0,0,0,2350,0,0,0,47.4003,0,0,0,0,0,0,8,0,0,1974,0,0,37843,0,0,2480,0,0,0
10517,0,0,0,0,0,16057,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1010,0,0,0,1510,0,0,0,47.4808,0,0,0,0,0,0,7,0,0,1968,0,0,10369,1,0,1510,0,0,500
4657,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,3.0,6,0,0,0,1.5,1810,0,0,0,1600,0,0,0,47.6631,0,0,0,0,0,0,7,0,0,1921,0,0,5000,1,0,3110,0,0,1300
20339,0,0,0,0,0,4478,1,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2245,0,0,0,2530,0,0,0,47.3555,0,0,0,0,0,0,8,0,0,2014,0,0,4301,1,0,2245,0,0,0
853,0,0,0,0,0,33900,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1750,0,0,0,1840,0,0,0,47.7557,0,0,0,0,0,0,7,0,0,1949,0,0,23899,1,0,2390,0,0,640
19471,0,0,0,0,0,13204,0,0,0,0,0,0,0,0,0,1.75,5,0,0,0,1.0,2650,0,0,0,2780,0,0,0,47.626,0,0,1,0,0,0,8,0,0,1955,0,0,11340,1,0,2650,0,0,0
8974,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,980,0,0,0,1510,0,0,0,47.6184,0,0,0,0,0,0,7,0,0,2005,0,0,1445,1,0,1450,0,0,470
6628,0,0,0,0,0,40392,0,0,0,0,0,0,0,0,0,2.75,4,0,0,1,1.0,2720,0,0,0,1970,0,0,0,47.354,0,0,0,0,0,0,9,0,0,1969,0,0,239580,1,0,5440,0,0,2720
5758,0,0,0,0,0,6879,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2150,0,0,0,2150,0,0,0,47.6191,0,0,0,0,0,0,8,0,0,1988,0,0,7484,1,0,2150,0,0,0
18585,0,0,0,0,0,1174,0,0,0,0,0,0,0,0,0,3.25,3,0,0,0,3.0,1510,0,0,0,1390,0,0,0,47.6711,0,0,0,0,0,0,8,0,0,2006,0,0,1125,1,0,1510,0,0,0
18396,0,0,0,0,0,9490,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,2.0,1580,0,0,0,1390,0,0,0,47.4694,0,0,0,0,0,0,7,0,0,1979,0,0,8856,1,0,1580,0,0,0
983,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,930,0,0,0,1050,0,0,0,47.6971,0,0,0,0,0,0,7,0,0,1952,0,0,5400,1,0,930,0,0,0
18423,0,0,0,0,0,4200,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.5,1510,0,0,0,1460,0,0,0,47.5814,0,0,0,0,0,0,7,0,0,1909,0,0,4200,1,0,2520,0,0,1010
18036,0,0,0,0,0,7800,0,0,0,0,0,0,0,0,0,2.25,4,1,0,0,1.0,1920,0,0,0,1890,0,0,0,47.4544,0,0,0,0,0,0,8,0,0,1968,0,0,9660,1,0,1920,0,0,0
19731,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,4.0,4,0,0,0,2.0,3222,0,0,0,4362,0,0,0,47.3029,0,0,0,1,0,0,10,0,0,2007,0,0,8485,1,0,4168,0,0,946
8615,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,3.25,3,0,0,0,2.0,1840,1,0,0,1840,0,0,1,47.637,0,0,0,0,0,0,10,0,0,2006,0,0,1923,0,0,2420,0,0,580
10624,0,0,0,0,0,2275,0,0,0,0,1,0,0,0,0,2.25,3,0,0,0,1.5,1550,0,0,0,2080,0,0,0,47.4198,0,0,0,0,0,0,7,0,0,2003,0,0,2856,1,0,2080,0,0,530
5742,0,0,0,0,0,11340,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,1.5,2360,0,0,0,3030,0,0,0,47.5835,0,0,0,0,1,0,9,0,0,1997,0,0,11340,1,0,2360,0,0,0
17130,0,0,0,0,0,5534,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,750,0,0,0,1050,0,0,0,47.7017,0,0,0,0,0,0,7,0,0,1947,0,0,5534,1,0,750,0,0,0
9412,0,0,0,0,0,9587,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1160,0,0,0,1290,0,0,0,47.4501,0,0,0,0,0,0,7,0,0,1986,0,0,8287,1,0,1760,0,0,600
18335,0,0,0,0,0,3889,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.5,1550,0,0,0,1510,0,0,0,47.6743,0,0,0,0,0,0,7,0,0,1926,0,0,4054,1,0,1550,0,0,0
3062,0,0,0,0,0,6973,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,600,0,0,0,1290,0,0,0,47.5065,0,0,0,0,0,0,5,0,0,1933,0,0,4000,1,0,600,0,0,0
2302,0,0,0,0,0,11158,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1020,0,0,0,1110,0,0,0,47.5121,0,0,0,0,0,0,7,0,0,1959,0,0,13504,1,0,1020,0,0,0
12857,0,1,0,0,0,8400,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1040,0,0,0,1780,0,0,0,47.4804,0,0,0,0,0,0,7,0,0,1948,0,0,7800,1,0,1040,0,0,0
20107,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,2.5,3,0,0,0,2.0,2540,0,0,0,2270,0,0,0,47.3341,0,0,0,0,0,0,7,0,0,2006,0,0,4775,1,0,2540,0,0,0
14390,0,0,0,0,0,11574,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1490,0,0,0,2090,0,0,0,47.7624,0,0,0,0,0,0,7,0,0,1955,0,0,9003,1,0,1860,0,0,370
7348,0,0,0,0,0,4996,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,1.0,1670,0,0,0,1670,0,0,0,47.7141,0,0,0,0,0,0,8,0,0,2004,0,0,4996,1,0,1670,0,0,0
4828,0,0,0,0,0,35259,0,0,0,0,0,0,0,0,0,3.0,4,0,0,0,1.0,2030,0,0,0,2950,0,0,0,47.3059,0,0,0,0,0,1,9,0,0,1989,0,0,35621,1,0,4060,0,0,2030
1242,0,0,0,0,0,40089,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1840,0,0,0,2550,0,0,0,47.7694,0,0,0,0,0,0,6,0,0,1955,0,0,81892,1,0,1840,0,0,0
7019,0,0,0,0,0,7415,0,0,0,0,0,0,0,0,0,2.5,5,0,0,0,1.0,1490,0,0,1,1930,0,0,0,47.4022,0,0,0,0,0,0,7,0,0,1989,0,0,7666,1,0,2490,0,0,1000
15995,0,0,0,0,0,6250,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1090,0,0,0,1980,0,0,0,47.554,0,0,0,0,0,0,7,0,0,1910,0,1,6250,0,0,1980,0,0,890
9188,0,0,0,0,0,9975,0,0,0,0,0,0,0,0,0,1.0,3,1,0,0,1.0,980,0,0,0,1140,0,0,0,47.4411,0,0,0,0,0,0,6,0,0,1946,0,0,6800,1,0,980,0,0,0
10785,0,0,0,0,0,7778,0,0,0,0,0,0,0,0,0,2.0,3,0,0,1,1.0,1010,0,0,0,1660,0,0,0,47.3298,0,0,0,0,0,0,7,0,0,1985,0,0,13085,1,0,1660,0,0,650
13606,0,0,0,0,0,10715,0,0,0,0,1,0,0,0,0,2.25,5,0,0,0,2.0,2880,0,0,0,2370,0,0,0,47.3734,0,0,0,0,0,0,8,0,0,1990,0,0,11965,1,0,2880,0,0,0
7886,0,0,0,0,0,11489,0,1,0,0,0,0,1,0,0,2.25,4,0,0,0,1.5,2110,0,0,0,3890,0,0,0,47.5395,1988,0,0,0,1,0,10,0,0,72,0,0,11489,0,0,3020,0,0,910
12604,0,0,0,0,0,4187,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,2.0,2450,1,0,0,2320,0,0,0,47.5471,0,0,0,0,0,0,8,0,0,2010,0,0,4187,0,0,2450,0,0,0
5979,0,0,0,0,0,9737,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1200,0,0,1,1670,0,0,0,47.4125,0,0,0,0,0,0,7,0,0,1968,0,0,9737,1,0,1900,0,0,700
2319,0,0,0,0,0,5779,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2010,0,0,0,2010,0,0,0,47.7317,0,0,0,0,0,0,8,0,0,1998,0,0,4059,1,0,2010,0,0,0
19488,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.0,1390,0,0,0,1390,0,0,0,47.3885,2013,0,0,0,0,0,7,0,0,58,0,0,18000,1,0,1390,0,0,0
16885,0,0,0,0,0,6600,1,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1370,0,0,0,1400,0,0,0,47.3504,0,0,0,0,0,0,7,0,0,1993,0,0,7087,1,0,1370,0,0,0
13034,0,0,0,0,0,5728,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,940,0,0,0,870,0,0,0,47.699,0,0,0,0,0,0,6,0,0,1947,0,0,5904,1,0,940,0,0,0
9841,0,0,0,0,0,29019,0,0,0,0,0,0,0,0,0,1.0,3,1,0,0,1.0,960,0,0,0,1100,0,0,0,47.4676,0,0,0,0,0,0,6,0,0,1970,0,0,27442,1,0,960,0,0,0
12167,1,0,0,0,0,6732,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,860,0,0,0,1030,0,0,0,47.4878,0,0,0,0,0,0,6,0,0,1949,0,0,6600,1,0,860,0,0,0
11048,0,0,0,0,0,6930,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2520,0,0,0,2130,0,0,0,47.7233,0,0,0,0,0,0,7,0,0,1999,0,0,8515,1,0,2520,0,0,0
10867,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,1.5,1580,1,0,0,1160,0,0,0,47.6857,1990,0,0,0,0,0,7,0,0,70,0,0,4000,0,0,2060,0,0,480
13252,0,0,0,0,0,6250,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1380,0,0,0,2270,0,0,0,47.5514,0,0,0,0,0,0,7,0,0,1918,0,0,6250,1,0,1380,0,0,0
15850,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,1.0,4,0,0,1,1.0,1340,0,0,0,1090,0,0,0,47.2845,0,0,0,0,0,0,7,0,0,1970,0,0,7920,1,0,1340,0,0,0
9031,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,2.0,960,0,0,0,1440,0,0,0,47.5592,0,0,0,0,0,0,9,0,0,2004,0,0,1170,1,0,1440,0,0,480
249,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,770,0,0,0,1390,0,0,0,47.6846,0,0,0,0,0,0,6,0,0,1918,0,0,3000,1,0,1560,0,0,790
8332,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,1.0,1220,0,0,0,1410,0,0,0,47.5292,0,0,0,0,0,0,6,0,0,1942,0,0,4900,1,0,1220,0,0,0
21029,0,0,0,0,0,3721,0,0,0,0,0,0,0,0,1,2.5,4,0,0,0,2.0,2150,0,0,0,2150,0,0,0,47.3363,0,0,0,0,0,0,8,0,0,2006,0,0,3721,1,0,2150,0,0,0
151,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.5,1110,0,0,0,1420,0,0,0,47.655,0,0,0,0,0,0,7,0,0,1947,0,0,5000,1,0,1110,0,0,0
20995,0,0,0,0,0,1068,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.5,1540,0,0,0,1620,0,0,0,47.5394,0,0,0,0,0,0,8,0,0,2012,0,0,997,1,0,1620,0,0,80
4735,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,840,0,0,0,1390,0,0,0,47.6575,0,0,0,0,0,0,6,0,0,1947,0,0,3522,1,0,840,1,0,0
8476,0,0,0,0,0,12635,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1000,0,0,0,1260,0,0,0,47.7417,0,0,0,0,0,0,7,0,0,1967,0,0,14061,1,0,1000,0,0,0
20046,0,0,0,0,0,4314,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2480,0,0,0,2510,0,0,0,47.493,0,0,0,0,0,0,8,0,0,2009,0,0,4136,1,0,2480,0,0,0
13124,0,0,0,0,0,4529,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,2.0,2130,0,0,0,1940,0,0,0,47.4518,0,0,0,0,0,0,8,0,0,2003,0,0,6003,1,0,2130,0,0,0
10340,0,0,0,0,0,1442,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,3.0,1270,0,0,0,1140,0,0,0,47.5552,0,0,0,0,0,0,7,0,0,2000,0,0,1399,1,0,1270,0,0,0
3993,0,0,0,0,0,9933,0,0,0,0,0,0,0,0,0,2.5,4,0,1,0,2.0,2810,0,0,0,2800,0,0,0,47.5424,0,0,0,0,0,0,9,0,0,1989,0,0,10613,1,0,2810,0,0,0
18344,0,0,0,0,0,5120,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,940,0,0,0,1160,0,0,0,47.5277,0,0,0,0,0,0,6,1,0,1949,0,0,5120,1,0,1790,0,0,850
10012,0,0,0,0,0,7400,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1250,0,0,0,1540,0,0,0,47.6032,0,0,0,0,0,0,7,0,0,1956,0,0,7300,1,0,1250,0,0,0
1247,0,0,1,0,0,4000,0,0,0,0,0,0,0,0,0,4.5,5,0,0,0,2.5,2932,0,0,0,2950,0,0,0,47.6189,0,0,0,0,0,0,10,0,0,2001,0,0,4426,1,0,3732,0,0,800
2151,0,0,0,0,0,34326,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,1.0,1480,0,0,0,1600,0,0,0,47.5484,2006,0,0,0,0,0,8,0,0,32,0,0,43645,1,0,1480,0,0,0
13296,0,0,0,0,0,7757,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1050,0,1,0,1710,0,0,0,47.4225,0,0,0,0,0,0,7,0,0,1973,0,0,5850,1,0,1350,0,0,300
13236,0,0,0,0,0,8000,0,0,0,0,0,1,0,0,0,1.0,3,0,0,0,1.0,1090,0,0,0,1480,0,0,0,47.3746,0,0,0,0,0,0,6,0,0,1981,0,0,8800,1,0,1420,0,0,330
19902,0,0,0,0,0,2738,0,0,0,0,0,0,0,0,0,3.5,3,0,0,0,2.0,1650,0,0,0,2280,0,0,0,47.5371,0,0,0,0,0,0,8,0,0,2005,0,0,3326,1,0,2710,0,0,1060
9360,0,0,0,0,0,4300,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1080,0,0,0,1640,0,0,0,47.6762,0,0,0,0,0,0,8,0,0,1984,0,0,2500,1,0,1470,0,0,390
4023,0,0,0,1,0,11164,0,0,0,0,0,0,0,0,0,3.5,4,0,0,0,2.0,4610,0,0,0,3900,0,0,0,47.6011,0,0,0,0,0,0,10,0,0,2000,0,0,11676,1,0,4610,0,0,0
5224,0,1,0,0,0,5442,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2870,0,0,0,3040,0,0,0,47.4471,0,0,0,0,0,0,9,0,0,2008,0,0,5490,1,0,2870,0,0,0
208,0,0,0,0,0,14280,0,0,0,0,0,0,0,0,0,0.75,2,0,0,0,1.0,900,0,0,0,1250,0,0,0,47.4604,0,0,0,0,0,0,6,0,0,1941,0,0,9600,1,0,900,0,0,0
20142,0,0,0,0,0,7620,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2700,0,0,0,3160,0,0,0,47.5071,0,0,0,0,0,0,9,0,0,2007,0,0,5150,1,0,2700,0,0,0
1700,0,0,0,0,0,7930,1,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1160,0,0,0,1530,0,0,0,47.3605,0,0,0,0,0,0,7,0,0,1988,0,0,7930,1,0,1520,0,0,360
5889,0,0,0,0,0,5040,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,960,0,0,0,1450,0,0,0,47.5567,0,0,0,0,0,0,7,0,0,1908,0,0,5346,1,0,1390,0,0,430
1343,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1320,0,0,0,1930,0,0,0,47.3191,0,0,0,1,0,0,8,0,0,1969,0,0,9000,1,0,1720,0,0,400
15673,0,0,0,0,0,8800,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1180,0,0,0,1510,0,0,0,47.6133,0,0,0,0,0,0,7,0,0,1959,0,0,7700,1,0,1180,0,0,0
3454,0,0,0,0,0,41275,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1740,0,0,0,2630,0,0,0,47.4914,1989,0,0,0,0,0,8,0,0,15,0,0,41275,1,0,1740,0,0,0
105,0,0,0,0,0,8162,0,0,0,0,0,0,0,0,0,2.5,3,1,0,0,1.0,1460,0,0,0,2250,0,0,0,47.4431,0,0,0,0,0,0,8,0,0,1978,0,0,10005,1,0,2340,0,0,880
5394,0,0,0,0,0,108900,1,0,0,0,0,0,0,0,0,2.25,2,0,0,0,1.0,1010,0,0,0,2050,0,0,0,47.4206,0,0,0,0,0,0,7,0,0,1972,0,0,108900,1,0,1910,0,0,900
19158,0,0,0,0,0,6343,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1770,0,0,0,1770,0,0,0,47.6691,0,0,0,0,0,0,8,0,0,1979,0,0,6733,1,0,2500,0,0,730
11569,0,0,1,0,0,1064,0,0,0,0,0,0,0,0,0,2.25,2,0,0,0,2.0,1020,0,0,0,1230,0,0,0,47.6192,0,0,0,0,0,0,8,0,0,2004,0,0,932,1,0,1230,0,0,210
3401,0,0,0,0,0,15606,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1200,0,0,0,1210,0,0,0,47.4752,0,0,0,0,0,0,7,0,0,1985,0,0,15606,1,0,1200,0,0,0
10292,0,0,0,0,0,8037,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,2.0,2050,0,0,0,2010,0,0,0,47.7234,0,0,0,0,0,0,8,0,0,1984,0,0,8372,1,0,2050,0,0,0
18924,0,0,0,0,0,7279,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,2110,0,0,0,2130,0,0,0,47.6669,0,0,0,0,0,0,9,0,1,1984,0,0,7279,1,0,2110,0,0,0
9831,0,0,0,0,0,10700,0,0,0,0,0,0,0,0,0,0.75,2,0,0,0,1.0,1130,0,0,0,1550,0,0,0,47.4526,0,0,0,0,0,0,7,0,0,1956,0,0,11429,1,0,1130,0,0,0
9131,0,0,0,0,0,297514,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1.0,720,0,0,0,1860,0,0,0,47.2893,0,0,0,0,0,1,6,0,0,1935,0,0,123710,1,0,720,0,0,0
6441,0,1,0,0,0,7859,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,980,0,0,0,1910,0,0,0,47.4339,0,0,0,0,0,0,7,0,0,1981,0,0,7334,1,0,1380,0,0,400
6879,0,0,0,0,0,7201,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,2310,0,0,1,1960,0,0,0,47.4051,0,0,0,0,0,0,8,0,0,1990,0,0,7200,1,0,2310,0,0,0
20210,0,0,0,0,0,6286,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2890,0,0,0,2890,0,0,0,47.7349,0,0,0,0,0,0,9,0,0,2005,0,0,5801,1,0,2890,0,0,0
7182,0,0,0,0,0,16083,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1070,0,0,0,2050,0,0,0,47.5536,0,0,0,0,0,0,7,0,0,1977,0,0,3520,1,0,2050,0,0,980
4088,0,0,0,0,0,27917,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2970,0,0,0,2040,0,0,0,47.4741,2006,0,0,0,0,0,9,0,0,8,0,0,21907,1,0,2970,0,0,0
15276,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1380,0,0,0,2080,0,0,0,47.7283,0,0,0,0,0,0,7,0,0,1978,0,0,8040,1,0,1930,0,0,550
14560,0,0,0,0,0,4499,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,2.0,1940,0,0,0,1940,0,0,0,47.4513,0,0,0,0,0,0,8,0,0,2003,0,0,3784,1,0,1940,0,0,0
7303,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,1.0,2120,0,0,0,2340,0,0,0,47.4391,0,0,0,0,0,0,8,0,0,1987,0,0,7697,1,0,2720,0,0,600
9060,0,0,0,0,0,6400,0,0,0,1,0,0,0,0,0,2.75,3,0,0,0,1.0,1410,0,0,0,1350,0,0,0,47.6697,0,0,0,0,0,0,7,0,0,1942,0,0,6400,1,0,1900,0,0,490
8909,0,0,0,0,0,4000,0,0,0,1,0,0,0,0,0,3.0,3,0,0,0,2.0,2230,0,0,0,1580,0,0,0,47.6641,0,0,0,0,0,0,9,0,0,1988,0,0,4622,1,0,2940,0,0,710
593,0,0,0,0,0,3802,1,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1780,0,0,0,2020,0,0,0,47.3665,0,0,0,0,0,0,7,0,0,2006,0,0,3600,1,0,1780,0,0,0
7483,0,0,0,0,0,7715,0,0,0,0,0,0,0,0,0,3.0,3,0,0,0,2.0,1080,0,0,0,1780,0,0,0,47.5942,0,0,0,0,0,0,7,0,0,2003,0,0,1071,1,0,1320,0,0,240
