,sqft_basement,view_qual,yr_renovated,zipcode_98040,space_above,see_sea,bathrooms,space_int_15,zipcode_98006,bedrooms,lat,zipcode_98039,zipcode_98112,grade,interior_space,zipcode_98004,floors
1639,1000,0,0,0,2550,0,3.5,2030,0,5,47.5484,0,0,9,3550,0,2.0
18009,600,3,1988,0,1730,0,2.75,1100,0,3,47.3459,0,0,8,2330,0,2.0
9240,0,0,0,0,920,0,1.0,1560,0,2,47.6903,0,0,7,920,0,1.0
13817,0,0,0,0,1480,0,1.0,1430,0,3,47.5942,0,0,7,1480,0,1.0
20271,0,0,0,0,2220,0,2.5,2530,0,4,47.3561,0,0,8,2220,0,2.0
18943,830,0,0,0,1020,0,1.75,1850,0,3,47.6605,0,0,7,1850,0,1.0
14547,0,0,0,1,3730,0,2.5,3200,0,4,47.5678,0,0,10,3730,0,2.0
12740,0,0,0,0,2270,0,2.5,2090,0,4,47.5381,0,0,7,2270,0,2.0
5621,0,0,0,0,760,0,1.0,1360,0,2,47.4836,0,0,5,760,0,1.0
13389,0,2,1993,0,2557,0,3.25,2220,0,4,47.5449,0,0,7,2557,0,2.0
15288,440,0,0,0,1060,0,2.0,1640,0,3,47.3653,0,0,7,1500,0,1.0
12010,300,0,0,0,910,0,1.75,1260,0,2,47.6789,0,0,7,1210,0,1.0
17026,0,0,0,0,1740,0,2.25,2100,0,3,47.5138,0,0,8,1740,0,1.0
1621,1160,0,0,0,1160,0,2.25,1970,0,4,47.3627,0,0,8,2320,0,1.0
4411,3000,0,0,0,6200,0,5.75,3560,0,5,47.6289,1,0,13,9200,0,2.0
20036,290,0,0,0,1140,0,2.25,1430,0,3,47.5477,0,0,8,1430,0,2.0
215,0,0,0,0,850,0,1.0,1100,0,2,47.4889,0,0,6,850,0,1.0
9000,320,0,0,0,3170,0,3.0,2840,0,3,47.6394,0,0,9,3490,0,2.5
17640,620,0,2008,0,1750,0,3.0,1690,0,4,47.6718,0,0,9,2370,0,2.0
14456,1500,3,0,0,2190,0,2.5,3460,0,4,47.6434,0,0,10,3690,0,1.0
21070,450,0,0,0,810,0,1.75,1260,0,3,47.5261,0,0,7,1260,0,2.0
17750,0,0,0,0,3000,0,3.0,2520,0,4,47.3684,0,0,8,3000,0,2.0
18116,0,0,0,0,1290,0,1.0,1290,0,3,47.7111,0,0,7,1290,0,1.5
7123,0,0,0,0,1820,0,2.0,2260,0,4,47.6288,0,0,8,1820,0,1.0
21238,0,0,0,0,1572,0,2.5,1608,0,3,47.2615,0,0,8,1572,0,2.0
3558,0,0,0,0,1420,0,1.75,2250,0,3,47.6151,0,0,7,1420,0,1.0
20024,0,0,0,0,1730,0,3.0,1830,0,3,47.6944,0,0,8,1730,0,3.0
8996,0,0,2012,1,2470,0,2.75,2290,0,3,47.5651,0,0,8,2470,0,2.0
8915,450,0,0,0,930,0,1.75,1320,0,3,47.6841,0,0,7,1380,0,1.0
4851,0,0,0,0,4115,0,3.25,3950,0,5,47.6847,0,0,9,4115,0,2.0
15857,0,0,0,0,3230,0,2.75,2550,0,4,47.3157,0,0,8,3230,0,2.0
12419,120,0,0,0,1280,0,1.0,1730,0,3,47.4845,0,0,6,1400,0,1.0
1591,0,0,0,0,1420,0,1.0,1420,0,4,47.6844,0,0,7,1420,0,1.5
7978,0,0,0,0,2200,0,3.0,1780,0,4,47.7005,0,0,7,2200,0,2.0
9776,730,0,0,0,1170,0,2.0,2090,0,6,47.762,0,0,7,1900,0,1.0
17938,0,0,0,0,3550,0,2.75,3370,0,5,47.6766,0,0,7,3550,0,2.0
15722,2070,0,0,0,2490,0,3.25,3390,0,5,47.6291,0,0,9,4560,1,1.0
2556,0,0,0,0,1030,0,1.0,1220,0,3,47.4941,0,0,7,1030,0,1.0
21229,0,0,0,0,2864,0,3.25,2419,0,4,47.3746,0,0,8,2864,0,3.0
11745,0,0,0,0,1780,0,2.5,3050,0,3,47.386,0,0,7,1780,0,2.0
7883,0,0,0,0,4140,0,3.5,4140,0,4,47.5261,0,0,11,4140,0,2.0
16537,240,1,0,0,1000,0,1.0,2140,0,2,47.5026,0,0,6,1240,0,1.0
7185,0,0,0,0,1680,0,2.5,1860,0,3,47.3293,0,0,8,1680,0,2.0
17069,630,2,0,0,1300,0,1.75,2860,0,3,47.6751,0,0,7,1930,0,1.0
4130,720,0,0,0,1450,0,3.0,2070,0,5,47.6724,0,0,8,2170,0,1.5
15630,0,0,0,0,2100,0,2.5,1330,0,3,47.2984,0,0,8,2100,0,1.0
9362,0,0,0,0,1620,0,2.5,1480,0,4,47.6255,0,0,7,1620,0,2.0
14747,800,0,0,0,1760,0,2.25,2240,0,4,47.631,0,0,8,2560,0,1.0
10514,0,0,0,0,2250,0,2.0,1970,0,3,47.2684,0,0,8,2250,0,1.0
13094,600,0,0,0,790,0,1.75,1090,0,2,47.6681,0,0,6,1390,0,1.0
1194,0,0,0,0,880,0,1.0,890,0,2,47.6749,0,0,6,880,0,1.0
10864,0,0,0,0,990,0,1.0,1060,0,3,47.293,0,0,6,990,0,1.0
16495,0,0,0,0,3270,0,2.5,2670,0,4,47.6303,0,0,9,3270,0,2.0
13398,0,0,0,0,1690,0,2.5,1650,0,3,47.6885,0,0,7,1690,0,2.0
9543,800,0,0,0,3680,0,4.25,2190,0,4,47.373,0,0,7,4480,0,2.0
14859,2300,3,2015,0,2300,0,2.5,2890,0,5,47.7608,0,0,9,4600,0,1.0
2305,0,0,0,0,3960,0,3.25,3680,0,4,47.5854,0,0,10,3960,0,2.0
17937,730,2,0,0,1540,0,2.25,1920,0,4,47.4095,0,0,7,2270,0,1.0
9518,0,0,0,0,710,0,1.0,900,0,1,47.7328,0,0,6,710,0,1.0
1955,0,0,0,0,2340,0,2.5,2510,0,4,47.5679,0,0,9,2340,0,2.0
12351,1170,0,1980,0,2180,0,3.0,2660,0,5,47.6705,0,0,8,3350,0,2.0
7338,0,0,0,0,810,0,1.0,1700,0,3,47.4734,0,0,6,810,0,1.0
10457,0,0,0,0,2490,0,2.5,2870,0,3,47.625,0,0,9,2490,0,2.0
18733,0,0,0,0,1820,0,1.5,1770,0,4,47.7321,0,0,7,1820,0,1.5
4323,400,0,0,0,1470,0,2.5,1930,0,3,47.7265,0,0,8,1870,0,1.0
8512,0,0,1970,0,880,0,1.0,1880,0,2,47.6575,0,0,7,880,0,1.0
21201,930,4,0,0,2830,1,3.5,3560,0,3,47.5285,0,0,11,3760,0,2.0
602,0,0,0,0,1430,0,1.75,1560,0,3,47.3122,0,0,7,1430,0,2.0
16703,0,0,0,0,880,0,1.0,1220,0,2,47.4885,0,0,6,880,0,1.0
50,0,0,0,0,1190,0,1.0,1190,0,3,47.4258,0,0,7,1190,0,1.0
18437,490,0,0,0,2490,0,3.5,2880,0,4,47.5463,0,0,10,2980,0,2.5
14588,640,0,0,0,1200,0,2.25,1710,0,3,47.7408,0,0,7,1840,0,1.0
18422,0,0,0,0,1000,0,1.0,1490,0,3,47.3321,0,0,7,1000,0,1.0
11521,690,0,0,0,710,0,1.75,1250,0,2,47.5628,0,0,7,1400,0,1.0
2934,0,0,0,0,2100,0,2.5,2090,0,4,47.4956,0,0,8,2100,0,2.0
10004,960,0,0,0,1390,0,2.25,2350,0,3,47.7417,0,0,7,2350,0,1.0
14022,0,0,0,0,1660,0,2.0,1660,0,3,47.5568,0,0,7,1660,0,1.0
15771,100,0,0,0,1720,0,2.0,2220,0,3,47.5845,0,0,8,1820,0,1.5
2769,0,0,0,0,2030,0,2.0,1520,0,4,47.4994,0,0,7,2030,0,2.0
16083,0,0,0,0,1420,0,1.75,1620,0,3,47.4608,0,0,7,1420,0,1.0
15404,0,0,0,0,3430,0,2.5,3110,0,4,47.6866,0,0,10,3430,0,2.0
9512,0,1,0,0,5844,0,3.5,3413,0,4,47.3293,0,0,11,5844,0,2.0
14539,0,0,0,0,880,0,1.0,980,0,2,47.694,0,0,7,880,0,1.0
14094,515,2,0,0,2090,0,2.5,2605,0,3,47.6536,0,0,9,2605,0,2.0
21309,0,0,0,0,1640,0,2.5,1820,0,2,47.5639,0,0,10,1640,0,2.0
7643,0,0,0,0,1140,0,1.0,1370,0,3,47.6897,0,0,7,1140,0,1.0
13000,0,0,0,0,1380,0,1.0,1320,0,3,47.5139,0,0,7,1380,0,1.0
11458,0,0,0,0,1640,0,2.25,1830,0,3,47.5948,0,0,8,1640,0,2.0
13797,0,0,0,0,2620,0,2.25,2520,0,4,47.5921,0,0,7,2620,0,2.0
9885,0,2,0,0,1000,0,1.0,1940,0,2,47.5659,0,0,7,1000,0,1.0
7559,0,0,0,0,1720,0,2.5,1780,0,3,47.569,0,0,8,1720,0,2.0
6266,0,0,0,0,1680,0,1.75,1840,0,4,47.4612,0,0,8,1680,0,2.0
2014,0,0,0,0,2470,0,2.5,2470,0,4,47.3457,0,0,8,2470,0,2.0
14119,0,0,0,0,1230,0,1.75,1530,0,3,47.621,0,0,7,1230,0,1.0
4614,0,0,0,0,1460,0,2.0,1600,0,3,47.3679,0,0,7,1460,0,1.0
12387,0,0,0,0,4133,0,3.75,1970,0,4,47.7479,0,0,11,4133,0,2.0
14329,550,0,0,0,1630,0,2.25,2310,0,4,47.317,0,0,9,2180,0,1.0
3628,0,0,0,0,1540,0,1.75,1890,0,4,47.7046,0,0,7,1540,0,1.0
9856,340,4,0,0,1120,1,1.75,1970,0,3,47.3311,0,0,8,1460,0,2.0
14332,0,0,0,0,3250,0,2.5,2960,0,4,47.4004,0,0,8,3250,0,2.0
18024,0,0,0,0,3100,0,2.5,2710,0,4,47.6252,0,0,9,3100,0,2.0
13539,0,0,0,0,1390,0,1.0,1170,0,3,47.4977,0,0,5,1390,0,1.0
12329,940,0,0,0,1610,0,2.5,2510,0,5,47.6336,0,0,9,2550,1,1.0
2808,0,0,0,0,1520,0,1.75,1600,0,4,47.526,0,0,7,1520,0,1.0
19726,0,0,0,0,3220,0,3.5,2970,0,5,47.7048,0,0,8,3220,0,2.0
21214,0,0,0,0,3090,0,3.25,2480,0,5,47.5114,0,0,9,3090,0,2.0
12248,0,0,0,0,1980,0,2.25,2800,0,3,47.6384,0,0,8,1980,0,1.0
1684,0,0,0,0,2000,0,1.75,2620,0,3,47.6001,0,0,8,2000,0,1.0
16818,600,0,0,0,1200,0,1.5,1580,0,3,47.6858,0,0,7,1800,0,1.0
271,0,0,0,0,1040,0,1.0,1440,0,2,47.7107,0,0,7,1040,0,1.0
17652,810,0,0,0,1510,0,3.0,1200,0,5,47.557,0,0,7,2320,0,1.0
18264,0,0,0,0,760,0,1.0,1520,0,2,47.6896,0,0,7,760,0,1.0
2154,0,0,2014,0,1040,0,1.0,1350,0,3,47.453,0,0,7,1040,0,1.0
3260,200,0,0,0,840,0,1.0,1930,0,2,47.5285,0,0,7,1040,0,1.0
10250,0,0,0,0,2820,0,2.5,2610,0,5,47.2616,0,0,8,2820,0,2.0
1685,960,1,0,0,2570,0,3.5,3170,0,4,47.7073,0,0,10,3530,0,2.0
1305,0,0,0,0,1350,0,2.0,1660,0,2,47.7106,0,0,8,1350,0,1.0
11010,0,0,0,0,1230,0,1.0,1230,0,3,47.5616,0,0,7,1230,0,1.5
12545,1510,0,0,0,1510,0,2.5,2400,0,3,47.5529,0,0,8,3020,0,1.0
16768,0,0,0,0,1970,0,2.25,2340,0,3,47.4635,0,0,9,1970,0,2.0
12569,0,0,0,0,1650,0,1.75,2400,0,3,47.6118,0,0,8,1650,0,1.0
1507,830,0,0,0,1940,0,2.5,2140,0,4,47.3396,0,0,7,2770,0,1.0
6582,380,0,0,0,1150,0,1.75,1610,0,3,47.6872,0,0,7,1530,0,1.0
17929,0,0,0,0,1510,0,3.25,1510,0,3,47.7293,0,0,7,1510,0,3.0
17875,0,0,0,0,1530,0,1.0,1530,0,6,47.6862,0,0,7,1530,0,1.5
6404,0,0,0,0,1590,0,1.75,1750,0,2,47.3177,0,0,7,1590,0,1.0
2927,0,0,0,0,780,0,1.0,930,0,1,47.713,0,0,6,780,0,1.5
10688,0,0,0,0,1690,0,2.5,2330,0,3,47.6795,0,0,7,1690,0,2.0
15648,0,0,0,0,940,0,1.0,1660,0,3,47.7268,0,0,7,940,0,1.0
16493,0,0,0,0,2690,0,3.5,2910,0,4,47.599,0,0,9,2690,0,2.0
19347,0,0,0,0,1420,0,1.75,1490,0,4,47.6771,0,0,7,1420,0,1.5
13012,0,0,0,0,2970,0,3.0,2970,0,5,47.5994,0,0,9,2970,0,2.0
4126,750,0,0,0,1490,0,2.25,2010,0,5,47.5305,0,0,7,2240,0,1.0
21068,0,0,0,0,2578,0,2.5,2647,0,4,47.2603,0,0,9,2578,0,2.0
11239,0,0,0,0,1450,0,2.0,1660,0,3,47.7517,0,0,7,1450,0,1.5
10040,0,2,0,0,3390,0,2.5,2830,0,4,47.332,0,0,10,3390,0,2.0
16075,0,0,0,0,860,0,1.0,1570,0,2,47.6977,0,0,7,860,0,1.0
7885,0,0,1992,0,1720,0,2.0,1720,0,3,47.6285,0,1,8,1720,0,2.0
10037,0,0,0,0,1590,0,1.0,1780,0,3,47.5355,0,0,7,1590,0,1.0
6114,1370,0,0,0,1370,0,2.75,2020,1,5,47.5563,0,0,8,2740,0,1.0
12526,0,0,0,0,1550,0,1.75,1360,0,3,47.6136,0,0,7,1550,0,1.0
15129,870,0,0,0,1710,0,2.75,1980,0,4,47.6753,0,0,7,2580,0,1.5
20433,570,0,0,0,1010,0,2.5,1680,0,3,47.6206,0,1,8,1580,0,2.0
7192,350,2,0,0,1090,0,1.75,1710,0,3,47.471,0,0,7,1440,0,1.0
3960,660,0,0,0,1000,0,1.5,1570,0,2,47.6832,0,0,7,1660,0,1.0
750,350,0,0,0,800,0,1.0,1150,0,3,47.7447,0,0,6,1150,0,1.0
15647,0,0,0,0,1620,0,1.0,1420,0,3,47.6888,0,0,7,1620,0,1.5
14776,550,0,0,0,1240,0,2.0,1470,0,3,47.728,0,0,7,1790,0,1.0
17818,360,0,0,0,1000,0,1.75,1540,0,3,47.5711,0,0,7,1360,0,1.0
18909,0,0,0,0,1640,0,2.0,1160,0,3,47.3089,0,0,6,1640,0,1.5
15619,720,0,0,0,1350,0,2.25,1620,0,3,47.403,0,0,7,2070,0,1.0
9072,1230,0,2001,0,1280,0,2.0,1220,0,4,47.7005,0,0,7,2510,0,1.0
19362,0,0,0,0,3140,0,2.5,3140,0,4,47.5943,0,0,10,3140,0,2.0
1137,0,0,0,0,1020,0,1.0,1420,0,3,47.2093,0,0,6,1020,0,1.0
19017,600,4,0,0,4910,0,4.25,3430,0,3,47.7296,0,0,13,5510,0,2.0
8682,1210,0,0,0,1210,0,2.0,2650,0,3,47.4511,0,0,7,2420,0,1.0
13740,0,0,0,0,3210,0,2.5,3740,0,4,47.582,0,0,10,3210,0,2.0
16269,860,0,2002,0,860,0,1.75,1680,0,2,47.5554,0,0,6,1720,0,1.0
19439,860,0,0,0,1910,0,3.0,2140,0,2,47.6082,0,0,8,2770,0,1.5
2586,930,0,2004,0,930,0,2.0,1640,0,3,47.4598,0,0,8,1860,0,1.0
10654,0,0,0,0,1090,0,1.5,1540,0,3,47.703,0,0,7,1090,0,1.0
8554,750,0,0,0,1370,0,1.75,1730,0,4,47.4939,0,0,7,2120,0,1.0
19438,0,1,0,0,710,0,1.0,1810,0,2,47.64,0,0,5,710,0,1.0
2488,0,0,0,0,1540,0,2.0,1630,0,3,47.7342,0,0,7,1540,0,1.0
10823,0,0,0,0,3090,0,2.5,3610,0,4,47.2902,0,0,9,3090,0,2.0
5613,0,0,0,0,1200,0,1.5,1380,0,3,47.4225,0,0,7,1200,0,1.0
10001,970,0,0,0,2190,0,3.25,2200,0,5,47.7238,0,0,7,3160,0,1.0
17351,0,0,0,0,1530,0,1.75,2140,0,3,47.5239,0,0,8,1530,0,2.0
20894,0,0,0,0,2550,0,2.5,1250,0,3,47.6757,0,0,9,2550,0,2.0
16627,0,0,0,0,2760,0,2.5,2760,0,4,47.627,0,1,8,2760,0,2.0
4229,120,0,0,0,1080,0,1.0,1200,0,2,47.7001,0,0,7,1200,0,1.0
5661,650,0,0,0,1970,0,3.5,1960,0,3,47.4979,0,0,8,2620,0,2.0
19997,0,0,0,0,1600,0,2.5,1608,0,3,47.2611,0,0,8,1600,0,2.0
13250,0,2,0,0,4020,0,3.0,2590,0,3,47.4418,0,0,10,4020,0,1.5
20968,0,0,0,0,1660,0,2.5,1670,0,3,47.5298,0,0,7,1660,0,2.0
19784,0,0,0,0,2230,0,2.5,2230,0,3,47.73,0,0,8,2230,0,2.0
8354,1080,0,0,0,1080,0,1.75,1260,0,3,47.5721,0,0,7,2160,0,1.0
16156,0,2,0,0,1440,0,1.75,1680,0,2,47.7092,0,0,8,1440,0,1.0
15157,0,0,0,0,1720,0,1.75,1970,0,3,47.3731,0,0,8,1720,0,1.0
7984,0,0,0,0,930,0,1.0,930,0,2,47.4966,0,0,5,930,0,1.0
16685,0,0,0,0,1170,0,1.0,1430,0,3,47.4627,0,0,7,1170,0,1.0
16907,0,0,0,0,950,0,1.0,1080,0,2,47.3793,0,0,8,950,0,1.0
4078,0,0,0,0,1220,0,1.0,1910,0,3,47.6328,1,0,7,1220,0,1.0
1426,0,0,0,0,1320,0,1.5,1320,0,2,47.2755,0,0,7,1320,0,1.0
7276,0,0,0,0,2460,0,2.5,2540,0,3,47.691,0,0,9,2460,0,2.0
5124,580,0,0,0,1140,0,1.75,1330,0,3,47.3177,0,0,7,1720,0,1.0
11769,0,3,0,0,1570,0,2.25,1570,0,3,47.2377,0,0,7,1570,0,1.0
12090,0,3,0,0,1890,0,1.75,2110,0,3,47.6454,0,0,8,1890,0,1.0
1959,0,0,0,0,1530,0,1.75,1530,0,4,47.4549,0,0,7,1530,0,1.5
10360,560,0,0,0,2510,0,2.5,2220,0,3,47.5007,0,0,8,3070,0,3.0
19935,0,0,0,0,1560,0,2.0,1560,0,3,47.605,0,0,8,1560,0,3.0
7723,1000,0,0,0,1400,0,1.75,1980,0,6,47.7661,0,0,7,2400,0,1.5
7593,900,0,0,0,1010,0,2.0,1700,0,5,47.601,0,0,7,1910,0,1.0
17899,1320,0,0,0,5180,0,5.25,2270,0,4,47.6304,1,0,11,6500,0,2.0
994,0,0,0,0,740,0,1.0,1170,0,2,47.5077,0,0,6,740,0,1.0
15729,0,1,0,1,3180,0,2.5,3110,0,4,47.567,0,0,9,3180,0,2.0
5438,0,0,0,0,670,0,1.0,1880,0,3,47.5329,0,0,6,670,0,1.0
17964,0,0,0,0,1010,0,1.5,1640,0,3,47.379,0,0,7,1010,0,1.0
1970,0,0,0,0,1770,0,2.0,1010,0,4,47.4589,0,0,6,1770,0,1.0
6717,0,0,0,0,1440,0,1.75,1720,0,3,47.3812,0,0,8,1440,0,1.0
3230,850,0,0,0,850,0,1.75,1690,0,2,47.6787,0,0,6,1700,0,1.0
3672,0,0,0,0,3890,0,2.75,3450,0,5,47.5407,0,0,9,3890,0,2.0
18636,0,0,0,0,2620,0,2.5,2430,0,4,47.6732,0,0,9,2620,0,2.0
10910,1040,0,0,0,1080,0,2.0,1690,0,5,47.5979,0,0,6,2120,0,1.0
15708,540,0,0,0,1070,0,1.75,1940,0,3,47.6272,0,0,7,1610,1,1.0
3171,900,2,0,0,1600,0,1.75,2170,0,4,47.431,0,0,8,2500,0,1.0
9005,0,0,0,0,1300,0,1.5,1480,0,2,47.5937,0,0,6,1300,0,1.5
14713,500,0,2000,0,2530,0,2.5,2070,0,4,47.6695,0,0,9,3030,0,2.0
1056,0,0,0,0,1140,0,1.0,1140,0,3,47.7168,0,0,7,1140,0,1.0
12705,180,0,0,0,1820,0,1.75,1950,0,4,47.643,0,1,9,2000,0,1.5
20290,0,0,0,0,3960,0,3.25,2930,0,5,47.5806,0,0,10,3960,0,2.0
4273,0,0,0,0,1490,0,2.5,1640,0,3,47.3712,0,0,7,1490,0,2.0
12063,0,0,0,0,1480,0,1.0,1480,0,4,47.7079,0,0,7,1480,0,1.5
14429,0,0,0,0,2010,0,2.25,2230,0,3,47.747,0,0,8,2010,0,2.0
8003,0,0,0,0,3070,0,2.5,2190,0,4,47.669,0,0,9,3070,0,2.0
17779,900,2,0,0,2470,0,3.5,1820,0,4,47.5714,0,0,8,3370,0,2.0
9194,0,0,0,0,1500,0,2.25,1530,0,3,47.3719,0,0,7,1500,0,2.0
12115,860,0,0,0,1400,0,2.25,2770,1,4,47.5689,0,0,8,2260,0,2.0
1387,0,0,0,0,1770,0,2.0,1900,0,3,47.415,0,0,8,1770,0,1.0
8166,0,0,0,0,2370,0,2.5,2590,0,4,47.3328,0,0,9,2370,0,2.0
8261,0,0,0,0,1640,0,2.0,1340,0,3,47.7425,0,0,7,1640,0,1.0
3964,0,0,0,0,2310,0,2.5,1780,0,4,47.7433,0,0,7,2310,0,2.0
1559,280,2,0,0,1310,0,1.5,2080,0,3,47.5244,0,0,8,1590,0,1.0
20261,0,0,0,0,3360,0,1.5,3230,0,5,47.6072,0,0,9,3360,0,2.0
11283,0,0,0,0,2000,0,1.75,2000,0,3,47.7535,0,0,8,2000,0,1.5
19995,0,0,0,0,2690,0,2.5,2090,0,5,47.4914,0,0,7,2690,0,2.0
13009,0,0,0,0,1970,0,2.25,1780,0,3,47.4907,0,0,7,1970,0,2.0
5001,1280,2,0,1,2040,0,3.5,3240,0,4,47.527,0,0,10,3320,0,1.0
9534,0,2,0,0,2030,0,1.75,2570,0,3,47.2618,0,0,8,2030,0,1.0
4813,760,0,0,0,1140,0,1.75,2280,0,4,47.6579,0,0,8,1900,0,1.0
14973,0,0,0,0,1260,0,1.75,1530,0,3,47.3602,0,0,7,1260,0,1.0
10887,650,0,0,0,1810,0,2.5,1820,0,3,47.473,0,0,8,2460,0,1.0
19775,0,0,0,0,3340,0,2.5,3220,0,4,47.5167,0,0,10,3340,0,2.0
18426,0,0,0,0,1590,0,2.75,1590,0,4,47.6401,0,1,8,1590,0,1.5
876,0,0,0,0,1530,0,1.0,1380,0,3,47.404,0,0,7,1530,0,1.0
1869,1280,0,0,0,2710,0,3.5,3030,0,5,47.461,0,0,9,3990,0,2.0
2069,100,0,0,0,1030,0,2.25,1300,0,3,47.6799,0,0,8,1130,0,2.0
16420,100,0,0,0,960,0,1.75,1170,0,2,47.5999,0,0,7,1060,0,2.0
18087,760,0,0,0,1650,0,2.25,1820,0,4,47.6727,0,0,8,2410,0,2.0
15050,1140,0,0,0,1140,0,2.0,2240,0,4,47.6034,0,0,7,2280,0,1.0
1530,0,0,0,0,3830,0,3.75,5600,0,4,47.7237,0,0,11,3830,0,2.0
15241,0,0,0,0,4190,0,2.5,3650,1,3,47.5642,0,0,10,4190,0,2.0
19142,1580,0,0,0,1580,0,2.75,2050,0,4,47.7004,0,0,8,3160,0,1.0
21120,0,2,0,0,3860,0,3.25,3860,0,5,47.538,0,0,9,3860,0,2.0
415,1380,0,0,0,1530,0,1.75,2520,0,3,47.7015,0,0,7,2910,0,1.0
19703,0,0,0,0,2475,0,2.75,2475,0,4,47.345,0,0,7,2475,0,2.0
13046,0,0,0,0,3420,0,2.5,3230,0,4,47.6328,0,0,10,3420,0,2.0
2561,0,0,0,0,2980,0,2.5,2610,0,4,47.277,0,0,8,2980,0,2.0
11481,0,0,0,0,1230,0,2.0,1080,0,3,47.4853,0,0,6,1230,0,1.5
7047,870,0,2004,0,1900,0,2.5,1850,0,3,47.3685,0,0,7,2770,0,1.0
19326,0,0,0,0,1360,0,1.0,1530,0,3,47.2861,0,0,7,1360,0,1.0
6576,480,0,0,0,820,0,1.5,1250,0,2,47.5088,0,0,6,1300,0,1.0
35,790,0,2002,0,1510,0,2.5,1590,0,3,47.6827,0,0,8,2300,0,1.5
14620,0,0,0,0,2370,0,2.75,1960,0,4,47.3071,0,0,7,2370,0,2.0
4450,0,0,2001,0,2410,0,1.75,2110,0,3,47.7651,0,0,8,2410,0,1.0
4987,0,0,0,0,1820,0,1.5,3020,0,3,47.5886,0,0,7,1820,1,1.0
2746,0,0,0,0,2620,0,2.5,2580,0,4,47.438,0,0,9,2620,0,2.0
13106,0,0,0,0,1870,0,2.5,2000,0,3,47.7557,0,0,8,1870,0,2.0
9535,0,2,0,0,880,0,1.0,1020,0,3,47.1963,0,0,6,880,0,1.0
1017,470,0,0,0,1230,0,1.75,1800,0,3,47.7221,0,0,8,1700,0,1.0
683,630,0,0,0,1750,0,3.5,1620,0,4,47.5536,0,0,7,2380,0,2.0
5666,1060,4,0,0,1790,1,2.5,2850,0,3,47.5894,0,0,10,2850,0,1.5
6324,0,0,0,0,940,0,1.0,940,0,2,47.5375,0,0,7,940,0,1.0
3054,0,2,1968,0,1080,0,1.0,2100,0,2,47.5128,0,0,7,1080,0,1.0
4672,0,0,0,0,1940,0,1.5,1900,0,5,47.7213,0,0,7,1940,0,1.5
5658,906,2,0,1,1970,0,3.0,3500,0,5,47.5528,0,0,9,2876,0,1.0
14233,830,0,0,0,2150,0,3.25,2980,0,4,47.6352,0,1,9,2980,0,2.0
1912,0,0,0,0,1340,0,2.0,1420,0,3,47.7756,0,0,7,1340,0,1.5
19557,550,0,0,0,1090,0,1.75,1640,0,3,47.5324,0,0,7,1640,0,1.0
4222,0,0,0,0,1590,0,2.5,1590,0,3,47.5303,0,0,7,1590,0,2.0
15944,0,2,2005,0,2110,0,2.5,2230,1,4,47.567,0,0,8,2110,0,1.0
13714,980,0,0,0,1620,0,2.75,2230,1,4,47.5523,0,0,8,2600,0,1.0
15459,400,0,0,0,1550,0,2.5,1540,0,4,47.565,0,0,7,1950,0,2.0
2995,0,0,0,0,2150,0,2.5,1800,0,4,47.7224,0,0,8,2150,0,2.0
9283,0,0,0,0,1000,0,1.0,1620,0,2,47.7444,0,0,7,1000,0,1.0
9667,0,0,0,0,4060,0,3.25,4170,0,4,47.7213,0,0,10,4060,0,2.0
18434,0,0,0,0,1660,0,2.5,1210,0,5,47.6452,0,0,8,1660,0,1.5
3614,0,0,0,0,3140,0,2.5,2650,0,4,47.3826,0,0,9,3140,0,2.0
11110,970,3,0,0,1210,0,2.75,2240,0,4,47.4961,0,0,7,2180,0,1.0
6103,0,0,0,0,2350,0,2.25,2580,0,4,47.3533,0,0,9,2350,0,1.0
16526,360,0,0,0,1420,0,1.75,1950,0,3,47.2949,0,0,8,1780,0,1.0
20694,570,0,0,0,1500,0,2.25,1569,0,4,47.5775,0,0,9,2070,0,3.0
11669,600,0,0,0,1130,0,1.75,1950,0,3,47.3915,0,0,7,1730,0,1.0
20327,0,2,0,0,2432,0,2.5,2912,0,3,47.3453,0,0,9,2432,0,2.0
3978,0,0,0,0,2730,0,2.5,2710,0,3,47.2831,0,0,9,2730,0,2.0
12372,0,0,0,0,1120,0,1.0,1500,0,2,47.6454,0,0,7,1120,0,1.5
10036,1080,0,0,0,1440,0,2.5,2360,0,4,47.6748,0,0,8,2520,0,1.0
1379,640,0,2014,0,2040,0,3.5,1530,0,4,47.726,0,0,8,2680,0,2.0
3500,0,1,0,1,2260,0,1.75,2880,0,4,47.5498,0,0,9,2260,0,1.0
11365,0,0,0,0,2120,0,3.5,1860,0,6,47.4788,0,0,7,2120,0,2.0
6499,1070,3,0,0,2880,0,4.5,3050,0,3,47.6413,0,0,11,3950,0,2.0
16394,400,0,0,0,1050,0,1.75,1380,0,3,47.4569,0,0,7,1450,0,1.0
12615,1330,0,0,0,1330,0,1.75,2030,0,3,47.5575,0,0,8,2660,0,1.0
12838,450,0,0,0,1540,0,2.5,2470,0,3,47.6205,0,0,8,1990,0,1.0
9165,0,0,0,0,740,0,1.0,1390,0,2,47.5036,0,0,6,740,0,1.0
10505,140,0,0,0,880,0,1.0,1800,0,3,47.5436,0,0,6,1020,0,1.0
14139,0,0,0,0,3230,0,2.25,3690,1,3,47.5683,0,0,9,3230,0,2.0
