bedrooms,bathrooms,interior_space,floors,see_sea,view_qual,grade,space_above,sqft_basement,yr_renovated,lat,space_int_15,zipcode_98004,zipcode_98006,zipcode_98039,zipcode_98040,zipcode_98112
4,2.0,2290,1.5,0,0,7,2290,0,0,47.4678,2140,0,0,0,0,0
3,2.0,1979,1.0,0,2,7,1329,650,0,47.3912,1650,0,0,0,0,0
4,3.5,2170,2.0,0,0,9,2170,0,1989,47.6828,1950,0,0,0,0,0
4,1.5,1820,1.0,0,0,8,1190,630,0,47.521,1890,0,0,0,0,0
3,1.5,1200,1.0,0,0,7,1200,0,0,47.7392,1550,0,0,0,0,0
3,1.0,1210,1.0,0,0,7,1210,0,0,47.5377,1530,0,0,0,0,0
4,2.5,1970,2.0,0,0,7,1440,530,0,47.5949,1760,0,0,0,0,0
2,1.0,1040,1.0,0,0,7,1040,0,0,47.2791,1300,0,0,0,0,0
3,1.75,1920,1.0,0,0,7,1070,850,0,47.6392,2280,0,0,0,0,0
2,1.5,1020,3.0,0,0,7,1020,0,0,47.6774,1138,0,0,0,0,0
3,1.0,1660,1.0,0,0,7,1060,600,0,47.7105,1450,0,0,0,0,0
3,2.25,1670,1.0,0,0,7,1220,450,0,47.6028,1710,0,0,0,0,0
5,4.5,3810,2.0,0,0,10,3810,0,0,47.5915,3390,0,0,0,0,0
4,1.75,2020,1.0,0,0,7,1010,1010,0,47.5059,2240,0,0,0,0,0
1,1.0,420,1.0,0,0,4,420,0,0,47.5375,1460,0,0,0,0,0
3,2.25,1390,3.0,0,0,7,1390,0,0,47.7227,1390,0,0,0,0,0
3,1.5,2010,1.0,0,0,7,1110,900,0,47.4738,1900,0,0,0,0,0
4,2.0,1820,1.5,0,1,7,1640,180,0,47.6815,2060,0,0,0,0,0
3,2.5,1630,2.0,0,0,8,1630,0,0,47.7753,1630,0,0,0,0,0
1,1.0,800,1.0,0,0,6,680,120,0,47.4916,1270,0,0,0,0,0
3,2.0,2270,1.0,0,0,9,2270,0,0,47.5434,2880,0,0,0,1,0
3,2.75,2290,2.0,0,0,9,1950,340,0,47.6811,2290,0,0,0,0,0
3,2.25,2750,2.0,0,0,7,1870,880,0,47.6367,2430,0,0,0,0,0
2,1.75,590,1.0,0,0,5,590,0,0,47.545,1360,0,0,0,0,0
4,2.75,2570,2.0,0,0,8,1720,850,0,47.258,2420,0,0,0,0,0
3,2.5,2050,1.0,0,2,9,1600,450,0,47.759,2930,0,0,0,0,0
3,2.5,1610,2.0,0,0,7,1610,0,0,47.3658,1680,0,0,0,0,0
3,2.5,2140,2.0,0,0,7,2140,0,0,47.384,1990,0,0,0,0,0
3,2.0,1730,2.5,0,0,7,1730,0,0,47.6462,1210,0,0,0,0,0
4,3.5,2440,2.0,0,0,8,1940,500,0,47.555,2390,0,0,0,0,0
4,2.75,3220,1.5,0,0,9,2320,900,0,47.6713,2310,0,0,0,0,0
4,3.25,4330,2.0,0,0,11,4330,0,0,47.6009,5110,0,0,0,0,0
3,1.5,1780,1.0,0,4,7,1030,750,0,47.5168,1780,0,0,0,0,0
3,1.0,1230,1.0,0,0,7,1230,0,0,47.5822,2220,1,0,0,0,0
4,1.75,2160,2.0,0,0,8,2160,0,0,47.7603,1990,0,0,0,0,0
2,1.75,1400,1.0,0,0,7,710,690,0,47.5628,1250,0,0,0,0,0
4,1.75,1900,1.0,0,0,7,1180,720,0,47.5933,2060,1,0,0,0,0
5,2.75,2910,1.0,0,0,8,1510,1400,0,47.48,2160,0,0,0,0,0
3,3.0,2960,2.0,0,0,10,2960,0,0,47.7183,2640,0,0,0,0,0
3,1.5,2010,1.0,0,0,8,1570,440,0,47.7102,1920,0,0,0,0,0
3,2.5,3760,2.0,0,0,9,3230,530,0,47.5489,3080,0,0,0,0,0
2,1.0,1020,1.0,0,0,7,1020,0,0,47.6781,1480,0,0,0,0,0
2,1.0,1290,2.0,0,0,7,1290,0,0,47.6968,1290,0,0,0,0,0
3,1.0,890,1.0,0,0,6,890,0,0,47.5168,1850,0,0,0,0,0
3,2.75,1620,1.0,0,0,7,1140,480,0,47.6175,1900,0,0,0,0,0
4,2.5,3360,2.0,0,0,10,3360,0,0,47.6373,2980,0,0,0,0,0
5,2.75,2930,1.0,0,0,9,1520,1410,0,47.5576,3070,0,1,0,0,0
3,2.5,2940,1.0,0,0,9,1710,1230,0,47.6681,2540,0,0,0,0,0
3,1.0,1080,1.5,0,0,6,1080,0,0,47.4716,1800,0,0,0,0,0
3,3.25,4560,1.0,0,4,11,2760,1800,0,47.6205,4060,1,0,0,0,0
3,1.0,1010,1.0,0,0,7,860,150,0,47.6861,1930,0,0,0,0,0
2,1.5,1790,1.5,0,0,8,1280,510,0,47.6871,1540,0,0,0,0,0
4,2.25,2060,1.0,0,0,7,1200,860,0,47.314,2110,0,0,0,0,0
3,1.0,1150,1.0,0,0,6,1010,140,0,47.5194,1340,0,0,0,0,0
4,3.5,4030,3.0,0,0,9,4030,0,0,47.6416,2130,0,0,0,0,0
3,1.75,2020,1.0,0,0,8,2020,0,0,47.574,2370,0,0,0,1,0
4,2.5,2740,2.0,0,0,9,2740,0,0,47.6123,2780,0,0,0,0,0
4,2.25,1930,1.0,0,0,7,1430,500,0,47.4098,1714,0,0,0,0,0
5,1.75,2500,1.0,0,0,9,1560,940,0,47.5361,3370,0,0,0,1,0
3,3.5,2080,2.0,0,0,8,2080,0,0,47.35,2080,0,0,0,0,0
3,1.5,1460,1.0,0,2,7,980,480,0,47.6962,2180,0,0,0,0,0
3,2.75,3290,2.0,0,0,10,3290,0,0,47.3052,2600,0,0,0,0,0
4,2.5,1540,2.0,0,0,8,1540,0,0,47.5521,1210,0,0,0,0,0
3,2.0,1310,1.0,0,0,7,1310,0,0,47.3893,1100,0,0,0,0,0
4,2.5,2120,1.0,0,0,8,1280,840,0,47.6743,2350,0,0,0,0,0
4,2.0,2920,1.0,0,0,8,1520,1400,0,47.5876,2360,0,0,0,0,0
3,1.5,1150,1.0,0,0,7,1150,0,0,47.4752,1220,0,0,0,0,0
3,2.5,2380,2.0,0,0,8,2380,0,0,47.2932,2830,0,0,0,0,0
3,2.75,2220,2.0,0,0,7,2220,0,0,47.5515,960,0,0,0,0,0
5,2.0,3020,1.5,0,0,7,1860,1160,0,47.5207,1380,0,0,0,0,0
3,2.0,2460,1.0,1,4,7,2460,0,0,47.3811,2660,0,0,0,0,0
3,1.75,1820,1.0,0,0,7,1030,790,0,47.6867,1420,0,0,0,0,0
4,2.5,2620,2.0,0,0,9,2620,0,0,47.5634,900,0,0,0,0,0
3,2.0,1750,1.0,0,0,8,1010,740,2005,47.6419,1750,0,0,0,0,0
4,2.5,2020,2.0,0,0,7,2020,0,0,47.401,2090,0,0,0,0,0
3,1.75,1240,1.0,0,0,6,1240,0,0,47.3705,1240,0,0,0,0,0
2,2.0,1380,1.0,0,0,7,1380,0,0,47.7732,1810,0,0,0,0,0
3,1.75,1920,1.0,0,0,7,1920,0,0,47.4544,1560,0,0,0,0,0
3,1.75,1680,1.0,0,0,7,1070,610,0,47.7624,1680,0,0,0,0,0
3,1.0,1400,1.0,0,0,7,1400,0,0,47.4848,1160,0,0,0,0,0
3,1.0,1240,1.0,0,0,6,1090,150,0,47.7636,2090,0,0,0,0,0
3,1.75,1410,1.0,0,0,7,1410,0,0,47.6931,1770,0,0,0,0,0
3,1.75,1440,1.0,0,0,8,1440,0,0,47.3187,1790,0,0,0,0,0
2,2.25,1230,2.0,0,0,8,1020,210,0,47.6192,1230,0,0,0,0,1
5,1.5,1550,1.0,0,0,7,1550,0,0,47.6811,1970,0,0,0,0,0
3,2.0,1760,1.0,0,0,8,1760,0,0,47.74,1670,0,0,0,0,0
4,3.5,5000,2.0,0,0,11,3610,1390,0,47.554,3850,0,0,0,0,0
5,2.0,2140,1.5,0,0,7,2020,120,0,47.6044,1810,0,0,0,0,0
6,3.0,3510,2.5,0,0,10,3510,0,0,47.6263,3450,0,0,0,0,1
3,1.75,2010,1.0,0,0,8,1500,510,0,47.373,1200,0,0,0,0,0
5,2.5,3390,1.0,0,0,8,1750,1640,0,47.4462,2360,0,0,0,0,0
4,2.25,2160,1.0,0,0,8,1080,1080,0,47.5443,1850,0,1,0,0,0
2,2.0,1300,1.0,0,0,8,1300,0,0,47.703,1510,0,0,0,0,0
3,1.5,1280,2.0,0,0,6,1280,0,0,47.3342,1150,0,0,0,0,0
3,2.0,1840,1.0,0,0,7,1040,800,0,47.3106,1600,0,0,0,0,0
4,2.5,3200,2.0,0,0,7,3200,0,0,47.367,2610,0,0,0,0,0
3,2.25,2800,2.0,0,0,9,2800,0,0,47.3507,2800,0,0,0,0,0
2,1.0,1390,1.0,0,2,7,1390,0,0,47.3985,2580,0,0,0,0,0
4,2.5,2600,2.0,0,0,8,2600,0,0,47.3451,2610,0,0,0,0,0
3,2.5,1960,2.0,0,0,8,1960,0,0,47.6319,2480,0,0,0,0,0
3,1.0,1250,1.0,0,0,6,1250,0,0,47.6625,1250,0,0,0,0,0
3,1.0,1250,1.0,0,0,6,1250,0,0,47.6625,1250,0,0,0,0,0
1,1.0,550,1.0,0,0,4,550,0,0,47.5181,1100,0,0,0,0,0
4,3.25,2500,1.5,0,0,8,1960,540,0,47.632,3670,0,0,0,0,1
3,1.0,1250,1.0,0,0,6,1250,0,0,47.4987,1300,0,0,0,0,0
4,2.75,3020,2.0,0,0,9,3020,0,2003,47.5866,3060,1,0,0,0,0
4,1.75,1640,1.0,0,0,7,920,720,0,47.6766,1300,0,0,0,0,0
3,1.75,1870,2.0,0,0,7,1870,0,1979,47.445,1350,0,0,0,0,0
3,2.5,1760,3.5,0,0,8,1760,0,0,47.6688,1700,0,0,0,0,0
3,1.5,1320,2.0,0,0,7,1320,0,0,47.5909,1320,0,0,0,0,0
4,1.5,1430,1.5,0,0,7,1430,0,0,47.6606,1500,0,0,0,0,0
3,1.75,1580,1.0,0,0,7,1580,0,0,47.3819,1580,0,0,0,0,0
4,3.5,4170,2.0,0,0,11,4170,0,0,47.528,4560,0,0,0,0,0
4,3.25,3090,2.0,0,4,9,3090,0,2015,47.768,2020,0,0,0,0,0
3,2.0,1020,2.0,0,0,7,720,300,0,47.5445,1360,0,0,0,0,0
4,1.75,2180,1.5,0,0,8,2020,160,0,47.636,1890,0,0,0,0,1
5,3.25,3350,2.0,0,0,8,2510,840,0,47.6645,1620,0,0,0,0,0
3,2.5,2510,2.0,0,2,9,2510,0,0,47.5419,1790,0,0,0,0,0
3,2.5,1880,1.0,0,0,8,1250,630,0,47.5401,2030,0,0,0,0,0
4,1.5,1810,1.0,0,0,8,1210,600,0,47.726,1830,0,0,0,0,0
5,2.5,4170,2.0,0,0,11,4170,0,0,47.5455,4670,0,1,0,0,0
3,2.5,2230,2.0,0,0,7,2230,0,0,47.5801,1310,0,0,0,0,0
4,2.5,3650,2.0,0,0,9,3650,0,0,47.7066,3150,0,0,0,0,0
6,2.75,2830,1.0,0,0,8,1430,1400,0,47.636,2060,0,0,0,0,0
4,1.5,2120,2.0,0,0,8,2120,0,0,47.6024,1830,0,0,0,0,0
4,2.5,2090,2.0,0,0,8,2090,0,0,47.6339,2000,0,0,0,0,0
3,1.5,2600,1.0,0,0,7,1400,1200,0,47.5659,1320,0,0,0,0,0
2,1.0,830,1.0,0,0,7,830,0,0,47.689,1460,0,0,0,0,0
4,2.5,1975,2.0,0,0,7,1975,0,0,47.363,1975,0,0,0,0,0
4,2.5,1900,1.0,0,0,7,1420,480,0,47.3092,1600,0,0,0,0,0
4,2.75,2640,1.5,0,0,8,2640,0,0,47.4242,2520,0,0,0,0,0
4,1.5,1610,1.0,0,0,6,1010,600,0,47.3747,1320,0,0,0,0,0
3,3.25,1770,2.0,0,0,8,1430,340,0,47.5478,1410,0,0,0,0,0
2,1.0,1070,1.0,0,0,7,1070,0,0,47.7307,1490,0,0,0,0,0
5,3.25,4590,2.0,0,2,11,3590,1000,0,47.6453,2920,0,0,0,0,0
4,1.0,1540,1.5,0,0,7,1540,0,0,47.6522,1290,0,0,0,0,0
4,1.75,1590,2.0,0,0,7,1590,0,0,47.7456,1720,0,0,0,0,0
2,2.0,1170,1.5,0,1,8,1170,0,0,47.6402,2160,0,0,0,0,0
4,2.25,2880,1.0,0,0,8,1920,960,0,47.7584,2410,0,0,0,0,0
4,1.75,2510,1.0,0,0,8,1680,830,0,47.5569,2510,0,1,0,0,0
2,1.0,1280,1.0,0,0,7,850,430,0,47.634,1280,0,0,0,0,0
3,1.5,1570,1.0,0,3,8,1570,0,0,47.438,2130,0,0,0,0,0
2,1.0,740,1.0,0,0,6,740,0,0,47.6929,1800,0,0,0,0,0
3,1.5,1740,1.0,0,0,7,1740,0,0,47.5897,1390,0,0,0,0,0
3,2.5,1180,3.0,0,0,8,1180,0,0,47.6381,1180,0,0,0,0,0
5,2.75,2960,1.0,0,3,9,2160,800,0,47.7606,2940,0,0,0,0,0
3,1.75,1880,1.0,0,0,7,940,940,0,47.5354,1110,0,0,0,0,0
3,1.0,1150,1.0,0,0,8,1150,0,2015,47.6805,1160,0,0,0,0,0
3,1.0,1320,1.0,0,0,7,1320,0,0,47.6131,1510,0,0,0,0,0
4,2.0,1640,1.0,0,0,6,820,820,0,47.4791,1640,0,0,0,0,0
3,2.0,1470,1.0,0,0,7,1470,0,0,47.3539,1580,0,0,0,0,0
3,1.0,900,1.0,0,0,6,900,0,0,47.2883,1460,0,0,0,0,0
3,1.75,1510,1.0,0,0,8,1230,280,0,47.6387,1300,0,0,0,0,0
3,1.0,1440,1.0,0,0,6,720,720,0,47.696,1280,0,0,0,0,0
2,1.0,1380,1.0,0,0,7,1380,0,0,47.7486,1870,0,0,0,0,0
2,1.5,1150,1.0,0,1,7,1150,0,0,47.7298,1910,0,0,0,0,0
6,2.75,3610,1.0,0,4,9,2070,1540,0,47.5739,2890,0,0,0,0,0
3,2.0,1250,3.0,0,0,7,1250,0,0,47.6705,1320,0,0,0,0,0
3,2.5,3510,2.0,0,0,9,3510,0,0,47.5635,3510,0,0,0,0,0
3,2.5,2260,2.0,0,0,8,1700,560,2004,47.6928,1740,0,0,0,0,0
3,1.75,2840,1.0,0,0,7,1420,1420,0,47.3516,1650,0,0,0,0,0
3,1.5,1430,1.0,0,0,7,820,610,0,47.2927,1430,0,0,0,0,0
2,1.0,1420,1.0,0,0,7,1420,0,0,47.4594,1220,0,0,0,0,0
4,2.5,2120,2.0,0,0,8,2120,0,0,47.5526,2170,0,0,0,0,0
3,2.5,2080,2.0,0,0,8,2080,0,0,47.5723,2210,0,0,0,0,0
2,2.5,1370,2.0,0,0,7,1370,0,0,47.4606,1370,0,0,0,0,0
4,2.25,1900,1.0,0,0,8,1280,620,0,47.561,2330,0,1,0,0,0
3,1.75,1660,1.0,0,0,7,1660,0,0,47.7647,1660,0,0,0,0,0
3,1.0,1310,1.0,0,0,7,1310,0,0,47.5301,1120,0,0,0,0,0
3,2.5,1840,1.0,0,0,7,920,920,0,47.6557,1780,0,0,0,0,0
1,0.75,1040,1.0,0,1,7,580,460,0,47.5078,1560,0,0,0,0,0
3,2.5,2610,2.0,0,0,10,2610,0,0,47.7377,3060,0,0,0,0,0
3,2.0,1990,1.0,0,0,7,1990,0,0,47.5421,2120,0,1,0,0,0
3,2.0,3080,1.0,0,0,8,1740,1340,0,47.4695,2100,0,0,0,0,0
3,1.0,1200,1.0,0,0,7,1200,0,0,47.7452,1960,0,0,0,0,0
4,1.0,1250,1.0,0,0,7,1250,0,0,47.4258,1260,0,0,0,0,0
4,2.75,2640,2.0,0,0,10,2640,0,0,47.6481,2980,0,0,0,0,0
5,1.75,1790,2.0,0,0,8,1790,0,0,47.5945,1840,1,0,0,0,0
2,2.0,1140,1.0,0,0,7,1140,0,0,47.4351,1130,0,0,0,0,0
3,2.25,1790,1.5,0,0,7,1380,410,0,47.7477,2140,0,0,0,0,0
4,2.75,1910,1.0,0,0,7,1420,490,0,47.6952,2300,0,0,0,0,0
4,1.75,1530,1.5,0,0,7,1530,0,0,47.6529,1650,0,0,0,0,0
2,2.5,1050,2.0,0,0,8,950,100,0,47.6018,1350,0,0,0,0,0
3,1.75,1730,1.0,0,0,7,1130,600,0,47.3915,1950,0,0,0,0,0
4,1.5,1100,1.0,0,0,7,1100,0,0,47.5704,1380,0,1,0,0,0
5,2.25,2100,1.0,0,0,7,1050,1050,0,47.4922,2100,0,0,0,0,0
4,2.5,2800,2.0,0,0,9,2800,0,0,47.7432,2280,0,0,0,0,0
5,3.5,5000,2.0,0,3,10,3410,1590,0,47.5665,3360,0,0,0,1,0
1,0.5,880,1.0,0,0,6,500,380,0,47.5732,1410,0,0,0,0,0
3,2.5,1470,2.0,0,0,7,1470,0,0,47.7651,1360,0,0,0,0,0
5,3.25,3950,2.0,0,2,10,3430,520,0,47.6898,2070,0,0,0,0,0
3,1.0,980,1.0,0,0,7,980,0,0,47.4892,1430,0,0,0,0,0
4,1.0,2180,1.5,0,0,7,2180,0,0,47.7522,1360,0,0,0,0,0
4,2.75,3040,2.0,0,0,11,3040,0,0,47.522,3830,0,0,0,0,0
5,3.75,4130,2.0,0,0,9,3170,960,0,47.715,4130,0,0,0,0,0
4,1.75,1850,1.5,0,0,7,1850,0,0,47.3468,1750,0,0,0,0,0
3,2.5,1600,2.0,0,0,7,1600,0,0,47.3904,1410,0,0,0,0,0
2,1.5,2070,2.0,0,0,7,1370,700,0,47.5571,2070,0,0,0,0,0
4,2.5,3180,2.0,0,0,7,3180,0,0,47.4905,2610,0,0,0,0,0
6,4.25,6900,2.0,0,0,9,4820,2080,0,47.7506,4170,0,0,0,0,0
4,2.25,2640,2.0,0,0,7,2080,560,0,47.6313,1910,0,0,0,0,0
3,1.5,1920,1.0,0,0,6,1920,0,0,47.4446,1616,0,0,0,0,0
3,1.75,2030,1.0,0,0,8,1600,430,0,47.7112,2910,0,0,0,0,0
2,1.0,1140,1.5,0,0,6,1140,0,0,47.2592,1580,0,0,0,0,0
3,1.0,1660,1.0,0,0,7,1260,400,0,47.7576,1390,0,0,0,0,0
2,1.5,1390,3.0,0,0,7,1390,0,0,47.7274,1340,0,0,0,0,0
4,3.0,2490,1.5,0,0,8,1690,800,2003,47.6628,1960,0,0,0,0,0
4,2.5,2550,2.0,0,0,9,2550,0,0,47.3979,2630,0,0,0,0,0
3,2.0,1270,1.0,0,0,6,1270,0,0,47.6876,1470,0,0,0,0,0
4,3.25,2980,2.0,0,3,10,2140,840,2014,47.5933,2200,0,0,0,0,0
3,2.0,1470,1.0,0,0,8,1470,0,0,47.3191,1980,0,0,0,0,0
4,3.0,3550,1.5,0,0,10,2180,1370,0,47.7533,3170,0,0,0,0,0
2,1.0,780,1.0,0,0,6,780,0,0,47.5609,1750,0,0,0,0,0
2,2.5,1390,2.0,0,0,7,1390,0,0,47.3081,1390,0,0,0,0,0
4,2.5,2440,2.0,0,0,8,2440,0,0,47.5108,2260,0,0,0,0,0
3,1.5,1260,1.5,0,0,8,1260,0,0,47.5755,1700,0,0,0,0,0
3,2.25,1640,2.0,0,0,7,1640,0,1983,47.311,1230,0,0,0,0,0
3,3.0,1670,1.5,0,0,7,1140,530,2012,47.4881,1010,0,0,0,0,0
3,2.25,2380,1.0,0,0,8,2040,340,0,47.6955,1680,0,0,0,0,0
4,1.0,1030,1.0,0,0,7,1030,0,0,47.553,1250,0,0,0,0,0
3,1.5,1560,1.0,0,0,7,1560,0,0,47.2048,1400,0,0,0,0,0
4,1.75,1640,1.0,0,0,7,1010,630,0,47.6933,1680,0,0,0,0,0
2,2.5,2200,1.0,0,3,8,2200,0,0,47.2458,2700,0,0,0,0,0
4,2.5,3190,2.0,0,0,10,3190,0,0,47.353,3190,0,0,0,0,0
3,1.5,1200,1.0,0,0,7,1200,0,0,47.4482,2120,0,0,0,0,0
3,2.25,2250,2.0,0,0,8,1510,740,0,47.6741,2240,0,0,0,0,0
2,1.75,1960,1.0,0,0,7,980,980,0,47.6531,1650,0,0,0,0,0
3,1.0,1250,1.0,0,0,7,1250,0,0,47.4548,1510,0,0,0,0,0
4,2.25,2640,1.0,0,0,9,2640,0,0,47.3099,2780,0,0,0,0,0
2,2.25,2460,1.5,0,4,9,1930,530,0,47.6792,2260,0,0,0,0,0
3,2.5,1700,2.0,0,0,7,1700,0,0,47.3798,1950,0,0,0,0,0
2,1.0,840,1.0,0,0,5,840,0,0,47.5292,830,0,0,0,0,0
4,2.0,1900,1.0,0,0,6,950,950,1973,47.6767,1230,0,0,0,0,0
4,2.75,2160,1.0,0,3,7,1080,1080,0,47.7081,2450,0,0,0,0,0
3,1.75,1610,1.0,0,0,8,1610,0,0,47.553,2270,0,1,0,0,0
3,2.5,1720,2.0,0,0,8,1720,0,0,47.2624,1720,0,0,0,0,0
4,2.75,2190,2.0,0,0,8,2190,0,0,47.7751,2190,0,0,0,0,0
4,1.75,3020,1.0,0,0,8,1510,1510,0,47.56,2230,0,1,0,0,0
3,1.75,1980,1.0,0,0,7,1980,0,0,47.3745,1630,0,0,0,0,0
3,2.5,1880,2.0,0,0,7,1880,0,2007,47.657,1230,0,0,0,0,0
3,1.75,1610,1.0,0,0,7,1610,0,0,47.7137,1230,0,0,0,0,0
4,3.0,3260,2.0,0,0,9,2300,960,2014,47.6314,2410,0,0,0,0,0
5,3.25,3970,2.0,0,2,9,2970,1000,0,47.7764,2520,0,0,0,0,0
4,2.5,4570,2.0,0,4,12,4570,0,1985,47.7282,3810,0,0,0,0,0
5,2.75,2620,1.5,0,0,7,1710,910,0,47.6806,1790,0,0,0,0,0
3,1.0,1180,1.0,0,0,7,1180,0,0,47.39,1290,0,0,0,0,0
3,2.5,1365,3.0,0,0,7,1315,50,0,47.6776,1360,0,0,0,0,0
2,1.0,720,1.0,0,0,6,720,0,0,47.5245,1000,0,0,0,0,0
3,2.25,1350,1.0,0,0,7,930,420,0,47.3593,1460,0,0,0,0,0
6,2.5,3060,1.0,0,0,8,1530,1530,0,47.4379,2690,0,0,0,0,0
3,2.75,1850,2.0,0,0,8,1850,0,0,47.1928,1850,0,0,0,0,0
3,1.75,1320,1.5,0,0,7,1320,0,0,47.5695,1160,0,0,0,0,0
3,1.75,1990,2.0,0,3,9,1990,0,0,47.7439,2880,0,0,0,0,0
1,1.0,610,1.0,0,0,5,610,0,0,47.4865,1090,0,0,0,0,0
4,1.0,2500,1.5,0,0,7,2500,0,0,47.6488,2880,0,0,0,0,0
3,2.0,1440,1.0,0,0,7,1440,0,0,47.7243,1800,0,0,0,0,0
6,4.5,2750,2.0,0,0,8,1770,980,0,47.6883,1860,0,0,0,0,0
3,1.75,1790,1.0,0,2,8,1790,0,0,47.5412,1310,0,0,0,0,0
2,2.0,1050,2.0,0,0,8,720,330,0,47.6181,1340,0,0,0,0,0
3,2.5,1780,2.0,0,0,7,1780,0,0,47.386,3050,0,0,0,0,0
4,2.5,2200,2.0,0,0,8,2200,0,0,47.733,2270,0,0,0,0,0
4,2.0,1720,2.0,0,0,7,1470,250,1980,47.6929,1510,0,0,0,0,0
5,4.5,5840,2.0,0,0,12,4570,1270,0,47.5457,4850,0,0,0,0,0
3,2.25,1520,2.0,0,0,7,1520,0,0,47.6273,1530,0,0,0,0,0
3,1.0,1320,1.0,0,0,7,1320,0,0,47.312,1320,0,0,0,0,0
3,1.0,1070,1.0,0,0,7,950,120,0,47.5627,1090,0,0,0,0,0
4,2.5,1990,2.0,0,0,8,1990,0,0,47.3585,1850,0,0,0,0,0
4,4.25,4980,2.0,0,3,9,3080,1900,0,47.6406,2840,0,0,0,0,0
2,1.0,890,1.0,0,0,6,890,0,0,47.6966,1690,0,0,0,0,0
3,2.0,1440,2.0,0,0,7,1440,0,0,47.3784,1480,0,0,0,0,0
4,2.5,2440,2.0,0,0,7,2440,0,0,47.4891,2440,0,0,0,0,0
4,2.25,1800,1.0,0,0,7,1440,360,0,47.4874,2400,0,0,0,0,0
5,3.0,2260,1.0,0,0,7,1330,930,0,47.7508,1940,0,0,0,0,0
2,1.0,810,1.0,0,0,6,810,0,0,47.4882,1090,0,0,0,0,0
4,2.75,2240,2.0,0,0,7,1540,700,0,47.5785,1830,0,0,0,0,0
3,2.5,4560,2.0,0,0,9,3800,760,0,47.621,2360,0,0,0,0,0
3,1.5,1550,1.0,0,0,7,1550,0,0,47.394,1550,0,0,0,0,0
5,3.5,3180,2.0,0,0,10,2420,760,0,47.6423,2060,0,0,0,0,0
6,2.25,2950,1.0,0,0,7,1700,1250,0,47.7476,1790,0,0,0,0,0
5,3.0,2190,2.0,0,0,7,2190,0,0,47.5049,1440,0,0,0,0,0
2,2.0,1570,1.0,0,0,8,1570,0,0,47.709,2165,0,0,0,0,0
5,3.25,3420,2.0,0,0,9,2620,800,0,47.5366,3310,0,0,0,0,0
4,2.5,2420,2.0,0,0,9,2420,0,0,47.6893,2650,0,0,0,0,0
3,2.25,1570,1.0,0,3,7,1570,0,0,47.2377,1570,0,0,0,0,0
5,3.25,3680,2.0,0,0,9,2630,1050,0,47.6341,3050,0,0,0,0,1
4,1.75,1910,1.0,0,0,7,1210,700,0,47.5693,1780,0,0,0,0,0
3,1.75,1780,1.0,0,0,7,990,790,0,47.5696,1780,0,0,0,0,0
2,1.0,2160,1.0,0,0,6,1300,860,0,47.6981,1680,0,0,0,0,0
3,1.5,1460,1.0,0,0,7,1460,0,0,47.3182,1510,0,0,0,0,0
3,1.5,1370,1.0,0,0,6,1370,0,0,47.4499,2350,0,0,0,0,0
3,1.5,1370,1.0,0,0,6,1370,0,0,47.4499,2350,0,0,0,0,0
3,2.5,1500,2.0,0,0,8,1500,0,0,47.2625,1720,0,0,0,0,0
3,1.75,1210,1.0,0,0,7,1210,0,0,47.5294,1250,0,0,0,0,0
3,2.5,2850,1.0,0,1,8,1680,1170,2008,47.748,2670,0,0,0,0,0
3,1.0,1090,1.0,0,0,6,1090,0,2006,47.7562,1060,0,0,0,0,0
3,1.75,1450,1.0,0,0,7,1450,0,0,47.3482,1520,0,0,0,0,0
4,2.25,1820,1.0,0,0,8,1340,480,0,47.7415,1270,0,0,0,0,0
3,1.5,1320,1.0,0,0,7,1320,0,0,47.7126,1380,0,0,0,0,0
2,1.5,1670,1.0,0,0,7,1670,0,1963,47.4864,1670,0,0,0,0,0
4,2.0,1440,1.0,0,0,5,1440,0,0,47.5072,1500,0,0,0,0,0
3,1.0,980,1.0,0,0,7,980,0,0,47.5256,1300,0,0,0,0,0
4,3.5,4340,2.0,0,0,10,2850,1490,0,47.6427,1290,0,0,0,0,0
4,2.25,2860,1.0,0,0,8,1430,1430,0,47.588,2190,0,0,0,0,0
3,1.5,1140,1.0,0,0,6,1140,0,0,47.3684,980,0,0,0,0,0
3,1.5,1120,1.0,0,0,7,1120,0,0,47.3632,1260,0,0,0,0,0
3,3.25,1460,2.0,0,0,8,1130,330,0,47.5481,1560,0,0,0,0,0
4,2.5,2050,2.0,0,0,7,2050,0,0,47.3527,2030,0,0,0,0,0
3,1.0,1250,1.0,0,0,7,1000,250,0,47.7289,1310,0,0,0,0,0
4,2.5,2520,2.0,0,0,9,2520,0,0,47.3893,2540,0,0,0,0,0
3,3.25,2580,1.5,0,1,9,1760,820,0,47.5314,2140,0,0,0,0,0
2,1.0,1200,2.0,0,0,7,1200,0,0,47.6337,2150,0,0,0,0,0
5,2.25,2140,1.0,0,0,7,1070,1070,0,47.6071,1680,0,0,0,0,0
4,3.25,3440,2.0,0,0,11,3440,0,0,47.5429,3580,0,0,0,0,0
4,2.5,1800,1.0,0,0,7,1080,720,0,47.5303,1870,0,0,0,0,0
4,2.5,1790,1.0,0,0,7,1290,500,0,47.4061,1730,0,0,0,0,0
2,1.75,1250,1.0,0,0,7,1250,0,1968,47.5242,1250,0,0,0,0,0
2,2.0,800,1.0,0,0,6,800,0,0,47.7024,1160,0,0,0,0,0
